year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,:@computed_region_bxsw_vy29,:@computed_region_he4y_prf8
2020,AZ,Arizona,Maricopa,04013,04013421801,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,2.0,2.4,2733,"{'type': 'Point', 'coordinates': [-111.7968352, 33.39708693]}",04013421801,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013422002,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.4,36.2,38.5,3885,"{'type': 'Point', 'coordinates': [-111.8314231, 33.39698948]}",04013422002,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2019,AZ,Arizona,Maricopa,04013,04013422215,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.1,83.1,85.2,2006,"{'type': 'Point', 'coordinates': [-111.8678207, 33.36055416]}",04013422215,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,7,989
2020,AZ,Arizona,Coconino,04005,04005002200,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.7,12.6,14.8,6457,"{'type': 'Point', 'coordinates': [-111.7760589, 35.56160148]}",04005002200,HLTHSTAT,MHLTH,CrdPrv,Mental Health,7,986
2020,AZ,Arizona,Maricopa,04013,04013422301,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.6,33.8,35.3,5617,"{'type': 'Point', 'coordinates': [-111.8230323, 33.38617665]}",04013422301,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013010102,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,16.7,15.9,17.7,4640,"{'type': 'Point', 'coordinates': [-111.5468921, 33.74347891]}",04013010102,HLTHOUT,DEPRESSION,CrdPrv,Depression,7,989
2020,AZ,Arizona,Maricopa,04013,04013422622,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.2,26.7,29.6,4237,"{'type': 'Point', 'coordinates': [-111.6963394, 33.37216166]}",04013422622,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013082008,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.9,18.8,21.2,5058,"{'type': 'Point', 'coordinates': [-112.2420807, 33.50151666]}",04013082008,HLTHOUT,DEPRESSION,CrdPrv,Depression,7,989
2020,AZ,Arizona,Maricopa,04013,04013093001,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,6.2,5.8,6.5,4841,"{'type': 'Point', 'coordinates': [-112.1607437, 33.53422528]}",04013093001,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,7,989
2020,AZ,Arizona,Maricopa,04013,04013422634,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.7,3.2,4.2,4191,"{'type': 'Point', 'coordinates': [-111.6589399, 33.38634909]}",04013422634,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013422644,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,2.6,3.4,7287,"{'type': 'Point', 'coordinates': [-111.5985099, 33.36683071]}",04013422644,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013522901,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.0,1.8,2.2,4410,"{'type': 'Point', 'coordinates': [-111.8329465, 33.32797114]}",04013522901,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013523002,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,34.7,36.8,5832,"{'type': 'Point', 'coordinates': [-111.8503074, 33.31335358]}",04013523002,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013523003,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,72.2,68.7,75.4,6568,"{'type': 'Point', 'coordinates': [-111.850401, 33.32785369]}",04013523003,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,989
2020,AZ,Arizona,Maricopa,04013,04013061012,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.4,7680,"{'type': 'Point', 'coordinates': [-112.3581202, 33.46426385]}",04013061012,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),7,989
2020,AZ,Arizona,Maricopa,04013,04013613800,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,17.6,16.8,18.4,4075,"{'type': 'Point', 'coordinates': [-112.245659, 33.68424165]}",04013613800,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,7,989
2020,AZ,Arizona,Maricopa,04013,04013613800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.0,4075,"{'type': 'Point', 'coordinates': [-112.245659, 33.68424165]}",04013613800,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013614000,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.9,25.6,28.4,4398,"{'type': 'Point', 'coordinates': [-112.2121605, 33.68885576]}",04013614000,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013614100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.8,1.6,2.1,5724,"{'type': 'Point', 'coordinates': [-112.2150387, 33.67431828]}",04013614100,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013615300,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,16.8,15.6,17.9,2259,"{'type': 'Point', 'coordinates': [-112.2988428, 33.65977924]}",04013615300,HLTHOUT,DEPRESSION,CrdPrv,Depression,7,989
2020,AZ,Arizona,Maricopa,04013,04013061043,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,21.2,18.7,23.9,2452,"{'type': 'Point', 'coordinates': [-112.3297699, 33.56939174]}",04013061043,PREVENT,ACCESS2,CrdPrv,Health Insurance,7,989
2020,AZ,Arizona,Maricopa,04013,04013615900,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,67.1,63.3,70.2,4362,"{'type': 'Point', 'coordinates': [-112.1948811, 33.66108697]}",04013615900,PREVENT,DENTAL,CrdPrv,Dental Visit,7,989
2020,AZ,Arizona,Maricopa,04013,04013616400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,23.8,22.7,24.8,5701,"{'type': 'Point', 'coordinates': [-112.1242056, 33.66184716]}",04013616400,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Gila,04007,04007001100,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.9,14.2,15.7,3852,"{'type': 'Point', 'coordinates': [-110.7742462, 33.41144718]}",04007001100,HLTHSTAT,MHLTH,CrdPrv,Mental Health,7,987
2020,AK,Alaska,Kenai Peninsula,02122,02122000400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.3,3.0,3.6,6497,"{'type': 'Point', 'coordinates': [-150.5271049, 60.21555999]}",02122000400,HLTHOUT,STROKE,CrdPrv,Stroke,51,110
2020,AZ,Arizona,Maricopa,04013,04013617600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.9,25.6,28.1,6106,"{'type': 'Point', 'coordinates': [-112.2459975, 33.64561956]}",04013617600,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Cochise,04003,04003001702,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.0,2.8,3.2,3978,"{'type': 'Point', 'coordinates': [-110.1928502, 31.57874313]}",04003001702,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,7,5
2020,AZ,Arizona,Maricopa,04013,04013618500,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,7.8,7.3,8.2,3647,"{'type': 'Point', 'coordinates': [-112.1248582, 33.64362081]}",04013618500,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,989
2020,AZ,Arizona,Maricopa,04013,04013619900,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,8.4,9.3,5990,"{'type': 'Point', 'coordinates': [-111.9640862, 33.64614842]}",04013619900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,7,989
2020,AZ,Arizona,Maricopa,04013,04013071504,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,43.0,40.2,45.7,3394,"{'type': 'Point', 'coordinates': [-112.2803524, 33.62815041]}",04013071504,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,7,989
2020,AZ,Arizona,Maricopa,04013,04013071802,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,11.6,9.6,13.6,3302,"{'type': 'Point', 'coordinates': [-112.2801821, 33.57334369]}",04013071802,RISKBEH,CSMOKING,CrdPrv,Current Smoking,7,989
2020,AZ,Arizona,Maricopa,04013,04013810800,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,24.4,23.3,25.6,4235,"{'type': 'Point', 'coordinates': [-111.8854172, 33.31321746]}",04013810800,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AL,Alabama,Tuscaloosa,01125,01125012800,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.7,3.5,4.0,3067,"{'type': 'Point', 'coordinates': [-87.50771143, 33.21331634]}",01125012800,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,29,1639
2020,AZ,Arizona,Maricopa,04013,04013811400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.6,26.4,28.9,5228,"{'type': 'Point', 'coordinates': [-111.8155867, 33.31355958]}",04013811400,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AL,Alabama,Tuscaloosa,01125,01125012700,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,16.8,16.0,17.6,4281,"{'type': 'Point', 'coordinates': [-87.49299205, 33.21486948]}",01125012700,RISKBEH,BINGE,CrdPrv,Binge Drinking,29,1639
2020,AZ,Arizona,Gila,04007,04007000700,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,66.2,62.0,69.9,1710,"{'type': 'Point', 'coordinates': [-111.0740689, 33.8198354]}",04007000700,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,987
2020,AZ,Arizona,Maricopa,04013,04013812300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.4,1.3,1.6,4511,"{'type': 'Point', 'coordinates': [-111.8499938, 33.26923132]}",04013812300,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Maricopa,04013,04013812600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.5,25.1,27.9,4400,"{'type': 'Point', 'coordinates': [-111.8732165, 33.25467308]}",04013812600,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AK,Alaska,Matanuska-Susitna,02170,02170000601,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,32.1,30.5,33.5,4481,"{'type': 'Point', 'coordinates': [-149.4022496, 61.52483947]}",02170000601,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,51,1707
2020,AZ,Arizona,Maricopa,04013,04013813800,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,42.0,39.0,45.1,2962,"{'type': 'Point', 'coordinates': [-111.8151079, 33.21165858]}",04013813800,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,7,989
2020,AZ,Arizona,Maricopa,04013,04013813800,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.6,23.6,27.4,2962,"{'type': 'Point', 'coordinates': [-111.8151079, 33.21165858]}",04013813800,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013040520,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,20.1,19.6,20.6,4142,"{'type': 'Point', 'coordinates': [-112.310471, 33.7584786]}",04013040520,RISKBEH,BINGE,CrdPrv,Binge Drinking,7,989
2020,AZ,Arizona,Maricopa,04013,04013816600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.6,25.1,28.0,4278,"{'type': 'Point', 'coordinates': [-111.6785068, 33.2744102]}",04013816600,HLTHOUT,OBESITY,CrdPrv,Obesity,7,989
2020,AZ,Arizona,Maricopa,04013,04013817500,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,69.3,64.6,73.8,2704,"{'type': 'Point', 'coordinates': [-111.8670808, 33.21092106]}",04013817500,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,989
2020,AZ,Arizona,Maricopa,04013,04013940700,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,6.5,5.8,7.2,151,"{'type': 'Point', 'coordinates': [-112.3733933, 32.55818738]}",04013940700,HLTHOUT,STROKE,CrdPrv,Stroke,7,989
2020,AZ,Arizona,Mohave,04015,04015953900,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,65.4,61.9,68.7,6696,"{'type': 'Point', 'coordinates': [-113.9746039, 35.24246285]}",04015953900,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,8
2020,AZ,Arizona,Mohave,04015,04015955000,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.6,12.4,17.0,5286,"{'type': 'Point', 'coordinates': [-114.558648, 34.8449402]}",04015955000,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,7,8
2020,FL,Florida,Lee,12071,12071040313,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,21.7,21.0,22.4,1338,"{'type': 'Point', 'coordinates': [-81.60112665, 26.58310632]}",12071040313,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,30,1113
2020,FL,Florida,Hillsborough,12057,12057011506,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.6,1.5,1.8,7333,"{'type': 'Point', 'coordinates': [-82.60640559, 28.07146037]}",12057011506,HLTHOUT,STROKE,CrdPrv,Stroke,30,1107
2020,AZ,Arizona,Navajo,04017,04017963400,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,11.2,13.2,3262,"{'type': 'Point', 'coordinates': [-109.9857724, 34.6205644]}",04017963400,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,990
2020,AZ,Arizona,Navajo,04017,04017963700,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.7,4.1,5.5,1767,"{'type': 'Point', 'coordinates': [-110.54588, 34.40957628]}",04017963700,HLTHOUT,STROKE,CrdPrv,Stroke,7,990
2020,FL,Florida,Hillsborough,12057,12057011507,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,2.0,2.8,7312,"{'type': 'Point', 'coordinates': [-82.60378475, 28.05431887]}",12057011507,HLTHOUT,STROKE,CrdPrv,Stroke,30,1107
2020,AZ,Arizona,Pima,04019,04019003502,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.2,71.3,76.9,4313,"{'type': 'Point', 'coordinates': [-110.875601, 32.2087035]}",04019003502,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,942
2020,AZ,Arizona,Pima,04019,04019004065,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.5,1.9,3811,"{'type': 'Point', 'coordinates': [-110.789031, 32.10580699]}",04019004065,HLTHOUT,STROKE,CrdPrv,Stroke,7,942
2020,FL,Florida,Lee,12071,12071040210,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.6,30.5,32.6,2087,"{'type': 'Point', 'coordinates': [-81.62861009, 26.65529569]}",12071040210,HLTHOUT,OBESITY,CrdPrv,Obesity,30,1113
2020,AZ,Arizona,Pinal,04021,04021000211,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.7,33.5,35.9,4465,"{'type': 'Point', 'coordinates': [-111.5390712, 33.15444745]}",04021000211,HLTHOUT,OBESITY,CrdPrv,Obesity,7,943
2020,AZ,Arizona,Pinal,04021,04021000309,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,11.7,11.3,12.1,2778,"{'type': 'Point', 'coordinates': [-111.5546999, 33.42597906]}",04021000309,RISKBEH,BINGE,CrdPrv,Binge Drinking,7,943
2020,AZ,Arizona,Pinal,04021,04021000312,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,67.8,64.4,71.0,3773,"{'type': 'Point', 'coordinates': [-111.5637496, 33.41136533]}",04021000312,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,943
2020,AZ,Arizona,Pinal,04021,04021000604,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,6.7,6.4,7.2,4681,"{'type': 'Point', 'coordinates': [-110.8589518, 32.55103855]}",04021000604,RISKBEH,BINGE,CrdPrv,Binge Drinking,7,943
2020,FL,Florida,Hillsborough,12057,12057014007,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.7,1.6,1.8,2255,"{'type': 'Point', 'coordinates': [-82.35404159, 27.76181448]}",12057014007,HLTHOUT,STROKE,CrdPrv,Stroke,30,1107
2020,AZ,Arizona,Pinal,04021,04021001305,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.9,34.9,36.9,5331,"{'type': 'Point', 'coordinates': [-111.7397278, 32.92361171]}",04021001305,HLTHOUT,OBESITY,CrdPrv,Obesity,7,943
2020,AZ,Arizona,Pinal,04021,04021001408,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.8,12.3,15.1,1919,"{'type': 'Point', 'coordinates': [-111.6698605, 32.86453477]}",04021001408,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,943
2020,AL,Alabama,Walker,01127,01127021100,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,24.9,23.1,26.8,3581,"{'type': 'Point', 'coordinates': [-87.58073868, 33.92932642]}",01127021100,RISKBEH,CSMOKING,CrdPrv,Current Smoking,29,1640
2020,AZ,Arizona,Pinal,04021,04021001704,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.2,7.8,8.7,6420,"{'type': 'Point', 'coordinates': [-112.0602008, 33.04917771]}",04021001704,HLTHOUT,DIABETES,CrdPrv,Diabetes,7,943
2020,AZ,Arizona,Pinal,04021,04021001705,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,1.7,2.1,7209,"{'type': 'Point', 'coordinates': [-112.0268445, 33.07972678]}",04021001705,HLTHOUT,STROKE,CrdPrv,Stroke,7,943
2020,AZ,Arizona,Pinal,04021,04021001711,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,21.2,20.2,22.3,2157,"{'type': 'Point', 'coordinates': [-111.9919737, 33.02079382]}",04021001711,HLTHOUT,DEPRESSION,CrdPrv,Depression,7,943
2020,AZ,Arizona,Pinal,04021,04021002002,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,70.2,67.0,73.2,7944,"{'type': 'Point', 'coordinates': [-111.5415504, 32.80896629]}",04021002002,PREVENT,MAMMOUSE,CrdPrv,Mammography,7,943
2020,AZ,Arizona,Pinal,04021,04021002103,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,35.7,34.9,36.5,5143,"{'type': 'Point', 'coordinates': [-111.5715742, 32.5912682]}",04021002103,HLTHOUT,OBESITY,CrdPrv,Obesity,7,943
2020,FL,Florida,Lee,12071,12071060201,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,7.0,6.4,7.6,752,"{'type': 'Point', 'coordinates': [-81.9020504, 26.4146784]}",12071060201,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,30,
2020,AZ,Arizona,Pinal,04021,04021941400,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.0,41.3,42.8,8497,"{'type': 'Point', 'coordinates': [-112.0144768, 32.73592485]}",04021941400,HLTHOUT,OBESITY,CrdPrv,Obesity,7,943
2019,AZ,Arizona,Maricopa,04013,04013061016,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,26.6,26.0,27.2,4614,"{'type': 'Point', 'coordinates': [-112.4305265, 33.49486675]}",04013061016,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,7,989
2020,AZ,Arizona,Maricopa,04013,04013092306,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,6.8,5.7,7.8,5893,"{'type': 'Point', 'coordinates': [-112.1775529, 33.57471645]}",04013092306,HLTHOUT,COPD,CrdPrv,COPD,7,989
2020,FL,Florida,Lee,12071,12071010104,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.4,73.3,81.0,1824,"{'type': 'Point', 'coordinates': [-82.0503089, 26.76371345]}",12071010104,PREVENT,MAMMOUSE,CrdPrv,Mammography,30,1113
2020,AZ,Arizona,Yavapai,04025,04025000607,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.5,24.5,26.6,5309,"{'type': 'Point', 'coordinates': [-112.3138582, 34.55955916]}",04025000607,HLTHOUT,OBESITY,CrdPrv,Obesity,7,944
2020,AZ,Arizona,Yavapai,04025,04025002004,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,27.5,26.4,28.7,8207,"{'type': 'Point', 'coordinates': [-112.0541562, 34.69666809]}",04025002004,HLTHOUT,OBESITY,CrdPrv,Obesity,7,944
2020,AZ,Arizona,Yuma,04027,04027000901,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.5,3.1,3.9,3585,"{'type': 'Point', 'coordinates': [-114.64522, 32.69096231]}",04027000901,HLTHOUT,STROKE,CrdPrv,Stroke,7,945
2020,AZ,Arizona,Yuma,04027,04027980005,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,18.4,16.5,20.0,502,"{'type': 'Point', 'coordinates': [-114.6193121, 32.46221931]}",04027980005,HLTHOUT,DEPRESSION,CrdPrv,Depression,,945
2020,AR,Arkansas,Arkansas,05001,05001480100,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.3,37.5,39.1,1435,"{'type': 'Point', 'coordinates': [-91.21634262, 34.34989627]}",05001480100,HLTHOUT,OBESITY,CrdPrv,Obesity,15,946
2020,AR,Arkansas,Arkansas,05001,05001480600,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,33.6,32.0,35.1,1747,"{'type': 'Point', 'coordinates': [-91.38949964, 34.30922072]}",05001480600,HLTHOUT,OBESITY,CrdPrv,Obesity,15,946
2020,AR,Arkansas,Benton,05007,05007020101,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,22.1,21.3,22.8,5952,"{'type': 'Point', 'coordinates': [-94.0399723, 36.47362097]}",05007020101,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,15,948
2020,AK,Alaska,Juneau,02110,02110000600,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,81.1,79.1,82.8,5474,"{'type': 'Point', 'coordinates': [-134.5401735, 58.18417526]}",02110000600,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,51,1675
2020,AZ,Arizona,Maricopa,04013,04013040519,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,17.1,15.8,18.5,3595,"{'type': 'Point', 'coordinates': [-112.3598644, 33.82930991]}",04013040519,HLTHOUT,DEPRESSION,CrdPrv,Depression,7,989
